Order ID,Order Date,Customer Name,Region,Category,Sub-Category,Product Name,Sales,Quantity,Profit
ORD-3950,2022-10-08 14:08:19.779955992,Customer_815,South,Furniture,Bookcases,Bookcases Product 37,1465.16,2,-249.01
ORD-3951,2022-10-08 19:23:27.881576320,Customer_117,South,Furniture,Furnishings,Furnishings Product 23,1356.4,1,188.48
ORD-3952,2022-10-09 00:38:35.983196648,Customer_124,South,Furniture,Furnishings,Furnishings Product 24,1338.82,4,-18.74
ORD-3953,2022-10-09 05:53:44.084816968,Customer_399,West,Office Supplies,Paper,Paper Product 29,44.35,4,10.38
ORD-3954,2022-10-09 11:08:52.186437296,Customer_793,West,Office Supplies,Paper,Paper Product 38,1055.49,6,176.41
ORD-3955,2022-10-09 16:24:00.288057616,Customer_804,North,Furniture,Chairs,Chairs Product 27,1645.2,1,-311.21
ORD-3956,2022-10-09 21:39:08.389677944,Customer_715,West,Technology,Phones,Phones Product 38,98.59,1,14.14
ORD-3957,2022-10-10 02:54:16.491298264,Customer_51,West,Furniture,Furnishings,Furnishings Product 40,1912.77,3,-198.59
ORD-3958,2022-10-10 08:09:24.592918592,Customer_783,West,Technology,Copiers,Copiers Product 45,854.08,5,9.64
ORD-3959,2022-10-10 13:24:32.694538912,Customer_324,South,Office Supplies,Art,Art Product 23,586.89,6,65.95
ORD-3960,2022-10-10 18:39:40.796159240,Customer_789,East,Office Supplies,Paper,Paper Product 31,1068.32,5,252.51
ORD-3961,2022-10-10 23:54:48.897779560,Customer_141,North,Furniture,Tables,Tables Product 36,1604.42,5,45.0
ORD-3962,2022-10-11 05:09:56.999399888,Customer_470,East,Furniture,Furnishings,Furnishings Product 17,954.76,9,195.01
ORD-3963,2022-10-11 10:25:05.101020208,Customer_787,East,Office Supplies,Art,Art Product 37,1293.76,2,247.73
ORD-3964,2022-10-11 15:40:13.202640536,Customer_802,West,Furniture,Chairs,Chairs Product 3,1004.83,1,7.3
ORD-3965,2022-10-11 20:55:21.304260856,Customer_334,North,Office Supplies,Binders,Binders Product 36,1266.23,6,63.93
ORD-3966,2022-10-12 02:10:29.405881184,Customer_893,East,Office Supplies,Binders,Binders Product 5,284.68,9,42.77
ORD-3967,2022-10-12 07:25:37.507501504,Customer_964,East,Technology,Phones,Phones Product 46,86.94,7,-16.03
ORD-3968,2022-10-12 12:40:45.609121832,Customer_373,North,Furniture,Furnishings,Furnishings Product 15,282.43,8,69.31
ORD-3969,2022-10-12 17:55:53.710742152,Customer_564,West,Office Supplies,Art,Art Product 49,578.82,5,107.03
ORD-3970,2022-10-12 23:11:01.812362480,Customer_494,East,Furniture,Tables,Tables Product 6,514.18,4,-38.71
ORD-3971,2022-10-13 04:26:09.913982800,Customer_539,South,Technology,Copiers,Copiers Product 10,1234.2,6,358.65
ORD-3972,2022-10-13 09:41:18.015603128,Customer_669,East,Technology,Copiers,Copiers Product 32,917.22,3,-101.17
ORD-3973,2022-10-13 14:56:26.117223448,Customer_751,South,Furniture,Tables,Tables Product 23,87.24,1,22.42
ORD-3974,2022-10-13 20:11:34.218843776,Customer_156,West,Furniture,Chairs,Chairs Product 48,79.38,4,-3.0
ORD-3975,2022-10-14 01:26:42.320464096,Customer_291,East,Office Supplies,Binders,Binders Product 17,190.27,9,34.55
ORD-3976,2022-10-14 06:41:50.422084424,Customer_648,North,Technology,Accessories,Accessories Product 46,712.63,4,20.09
ORD-3977,2022-10-14 11:56:58.523704744,Customer_144,North,Technology,Machines,Machines Product 20,22.3,1,3.75
ORD-3978,2022-10-14 17:12:06.625325072,Customer_106,East,Technology,Copiers,Copiers Product 44,993.03,4,-121.26
ORD-3979,2022-10-14 22:27:14.726945392,Customer_420,West,Furniture,Chairs,Chairs Product 41,727.73,7,-47.48
ORD-3980,2022-10-15 03:42:22.828565720,Customer_670,West,Office Supplies,Art,Art Product 15,1115.33,3,-167.38
ORD-3981,2022-10-15 08:57:30.930186040,Customer_658,North,Furniture,Tables,Tables Product 44,1444.44,6,335.94
ORD-3982,2022-10-15 14:12:39.031806368,Customer_2,East,Furniture,Chairs,Chairs Product 46,509.44,1,-26.42
ORD-3983,2022-10-15 19:27:47.133426688,Customer_945,West,Furniture,Chairs,Chairs Product 22,322.6,4,47.5
ORD-3984,2022-10-16 00:42:55.235047016,Customer_589,North,Office Supplies,Paper,Paper Product 6,563.33,3,118.36
ORD-3985,2022-10-16 05:58:03.336667336,Customer_644,South,Furniture,Chairs,Chairs Product 4,13.51,1,3.39
ORD-3986,2022-10-16 11:13:11.438287664,Customer_90,East,Technology,Machines,Machines Product 23,248.83,3,-36.54
ORD-3987,2022-10-16 16:28:19.539907984,Customer_345,South,Technology,Phones,Phones Product 44,1504.15,4,370.78
ORD-3988,2022-10-16 21:43:27.641528312,Customer_350,South,Technology,Accessories,Accessories Product 45,453.39,5,-45.96
ORD-3989,2022-10-17 02:58:35.743148632,Customer_459,West,Office Supplies,Storage,Storage Product 19,1988.66,6,334.99
ORD-3990,2022-10-17 08:13:43.844768960,Customer_263,West,Furniture,Tables,Tables Product 45,343.98,2,56.56
ORD-3991,2022-10-17 13:28:51.946389280,Customer_351,West,Office Supplies,Binders,Binders Product 31,1579.66,2,-309.22
ORD-3992,2022-10-17 18:44:00.048009608,Customer_108,East,Furniture,Bookcases,Bookcases Product 44,1413.04,6,-126.73
ORD-3993,2022-10-17 23:59:08.149629928,Customer_586,South,Technology,Phones,Phones Product 3,651.04,5,29.92
ORD-3994,2022-10-18 05:14:16.251250256,Customer_39,East,Furniture,Chairs,Chairs Product 28,668.17,1,6.69
ORD-3995,2022-10-18 10:29:24.352870576,Customer_909,West,Furniture,Tables,Tables Product 3,1131.47,3,293.38
ORD-3996,2022-10-18 15:44:32.454490904,Customer_159,South,Furniture,Chairs,Chairs Product 14,1706.22,5,-34.35
ORD-3997,2022-10-18 20:59:40.556111224,Customer_583,East,Office Supplies,Storage,Storage Product 18,778.51,2,209.02
ORD-3998,2022-10-19 02:14:48.657731552,Customer_959,East,Furniture,Bookcases,Bookcases Product 27,131.75,1,3.91
ORD-3999,2022-10-19 07:29:56.759351872,Customer_312,North,Furniture,Chairs,Chairs Product 10,755.09,9,213.07
ORD-4000,2022-10-19 12:45:04.860972200,Customer_241,East,Furniture,Chairs,Chairs Product 49,422.55,5,71.27
ORD-4001,2022-10-19 18:00:12.962592520,Customer_938,West,Office Supplies,Storage,Storage Product 15,1879.02,2,403.36
ORD-4002,2022-10-19 23:15:21.064212848,Customer_445,East,Office Supplies,Art,Art Product 19,1397.58,4,-206.23
ORD-4003,2022-10-20 04:30:29.165833168,Customer_298,South,Office Supplies,Storage,Storage Product 9,111.16,3,10.35
ORD-4004,2022-10-20 09:45:37.267453496,Customer_952,East,Furniture,Tables,Tables Product 4,593.05,7,-76.3
ORD-4005,2022-10-20 15:00:45.369073816,Customer_36,North,Technology,Accessories,Accessories Product 15,109.93,1,-5.63
ORD-4006,2022-10-20 20:15:53.470694144,Customer_84,South,Technology,Phones,Phones Product 48,1661.73,4,185.75
ORD-4007,2022-10-21 01:31:01.572314464,Customer_452,South,Technology,Copiers,Copiers Product 8,1813.53,7,295.81
ORD-4008,2022-10-21 06:46:09.673934792,Customer_886,North,Furniture,Tables,Tables Product 49,233.44,5,-42.11
ORD-4009,2022-10-21 12:01:17.775555112,Customer_775,West,Technology,Machines,Machines Product 1,886.18,4,58.02
ORD-4010,2022-10-21 17:16:25.877175440,Customer_822,South,Technology,Accessories,Accessories Product 7,1864.45,4,154.11
ORD-4011,2022-10-21 22:31:33.978795760,Customer_385,West,Technology,Accessories,Accessories Product 31,298.97,2,-48.01
ORD-4012,2022-10-22 03:46:42.080416088,Customer_172,South,Furniture,Furnishings,Furnishings Product 18,590.89,8,29.75
ORD-4013,2022-10-22 09:01:50.182036416,Customer_376,South,Technology,Phones,Phones Product 12,615.51,4,96.59
ORD-4014,2022-10-22 14:16:58.283656736,Customer_685,West,Technology,Copiers,Copiers Product 48,69.82,2,-12.11
ORD-4015,2022-10-22 19:32:06.385277064,Customer_362,South,Furniture,Chairs,Chairs Product 30,82.18,9,14.8
ORD-4016,2022-10-23 00:47:14.486897384,Customer_559,West,Office Supplies,Storage,Storage Product 33,1906.06,7,168.14
ORD-4017,2022-10-23 06:02:22.588517712,Customer_891,North,Technology,Accessories,Accessories Product 47,1146.47,3,248.34
ORD-4018,2022-10-23 11:17:30.690138032,Customer_141,West,Office Supplies,Art,Art Product 7,620.23,7,-56.42
ORD-4019,2022-10-23 16:32:38.791758360,Customer_887,North,Technology,Phones,Phones Product 28,763.56,1,165.42
ORD-4020,2022-10-23 21:47:46.893378680,Customer_918,South,Furniture,Furnishings,Furnishings Product 49,1432.54,1,-218.78
ORD-4021,2022-10-24 03:02:54.994999008,Customer_118,West,Office Supplies,Binders,Binders Product 3,739.37,4,1.42
ORD-4022,2022-10-24 08:18:03.096619328,Customer_277,South,Office Supplies,Binders,Binders Product 43,463.24,4,-46.44
ORD-4023,2022-10-24 13:33:11.198239656,Customer_726,West,Office Supplies,Paper,Paper Product 6,212.66,4,50.62
ORD-4024,2022-10-24 18:48:19.299859976,Customer_220,North,Office Supplies,Storage,Storage Product 31,1460.58,9,222.68
ORD-4025,2022-10-25 00:03:27.401480304,Customer_905,North,Technology,Accessories,Accessories Product 38,369.32,6,-69.18
ORD-4026,2022-10-25 05:18:35.503100624,Customer_26,West,Technology,Accessories,Accessories Product 15,148.6,3,-29.01
ORD-4027,2022-10-25 10:33:43.604720952,Customer_521,North,Office Supplies,Art,Art Product 7,859.64,6,-46.74
ORD-4028,2022-10-25 15:48:51.706341272,Customer_783,South,Technology,Accessories,Accessories Product 43,88.75,2,-11.39
ORD-4029,2022-10-25 21:03:59.807961600,Customer_10,South,Office Supplies,Paper,Paper Product 30,1930.35,2,222.28
ORD-4030,2022-10-26 02:19:07.909581920,Customer_984,East,Office Supplies,Storage,Storage Product 27,1258.31,7,165.97
ORD-4031,2022-10-26 07:34:16.011202248,Customer_378,North,Furniture,Furnishings,Furnishings Product 17,313.87,3,85.05
ORD-4032,2022-10-26 12:49:24.112822568,Customer_633,South,Office Supplies,Art,Art Product 18,353.18,7,97.48
ORD-4033,2022-10-26 18:04:32.214442896,Customer_637,West,Technology,Machines,Machines Product 22,1143.96,3,148.08
ORD-4034,2022-10-26 23:19:40.316063216,Customer_682,North,Office Supplies,Paper,Paper Product 26,719.57,2,-141.87
ORD-4035,2022-10-27 04:34:48.417683544,Customer_584,South,Furniture,Tables,Tables Product 27,1550.79,4,-31.79
ORD-4036,2022-10-27 09:49:56.519303864,Customer_152,North,Technology,Copiers,Copiers Product 40,1096.15,4,62.01
ORD-4037,2022-10-27 15:05:04.620924192,Customer_720,West,Furniture,Furnishings,Furnishings Product 24,872.33,3,43.26
ORD-4038,2022-10-27 20:20:12.722544512,Customer_49,South,Furniture,Bookcases,Bookcases Product 8,1926.33,9,195.85
ORD-4039,2022-10-28 01:35:20.824164840,Customer_154,East,Office Supplies,Art,Art Product 21,787.55,6,220.73
ORD-4040,2022-10-28 06:50:28.925785160,Customer_859,East,Furniture,Furnishings,Furnishings Product 29,807.22,5,195.83
ORD-4041,2022-10-28 12:05:37.027405488,Customer_293,North,Furniture,Bookcases,Bookcases Product 43,1334.89,6,-194.29
ORD-4042,2022-10-28 17:20:45.129025808,Customer_580,West,Technology,Machines,Machines Product 21,1620.86,8,-108.61
ORD-4043,2022-10-28 22:35:53.230646136,Customer_50,South,Furniture,Chairs,Chairs Product 3,1256.17,5,272.03
ORD-4044,2022-10-29 03:51:01.332266456,Customer_664,West,Office Supplies,Storage,Storage Product 31,1400.23,4,297.06
ORD-4045,2022-10-29 09:06:09.433886784,Customer_531,South,Office Supplies,Binders,Binders Product 27,752.13,7,-46.87
ORD-4046,2022-10-29 14:21:17.535507104,Customer_612,North,Office Supplies,Storage,Storage Product 46,964.2,5,159.38
ORD-4047,2022-10-29 19:36:25.637127432,Customer_60,South,Furniture,Tables,Tables Product 27,402.1,4,54.69
ORD-4048,2022-10-30 00:51:33.738747752,Customer_167,West,Technology,Copiers,Copiers Product 9,1363.69,5,50.13
ORD-4049,2022-10-30 06:06:41.840368080,Customer_202,West,Office Supplies,Storage,Storage Product 33,450.69,4,-44.74
ORD-4050,2022-10-30 11:21:49.941988400,Customer_857,North,Furniture,Tables,Tables Product 33,12.5,8,3.05
ORD-4051,2022-10-30 16:36:58.043608728,Customer_146,West,Office Supplies,Storage,Storage Product 26,1868.19,8,259.54
ORD-4052,2022-10-30 21:52:06.145229048,Customer_915,South,Office Supplies,Storage,Storage Product 28,618.97,1,-71.49
ORD-4053,2022-10-31 03:07:14.246849376,Customer_676,North,Technology,Machines,Machines Product 44,401.3,3,61.16
ORD-4054,2022-10-31 08:22:22.348469696,Customer_970,South,Office Supplies,Paper,Paper Product 43,543.61,4,92.8
ORD-4055,2022-10-31 13:37:30.450090024,Customer_993,West,Technology,Accessories,Accessories Product 31,667.59,2,162.52
ORD-4056,2022-10-31 18:52:38.551710344,Customer_439,North,Furniture,Chairs,Chairs Product 1,954.35,5,-84.54
ORD-4057,2022-11-01 00:07:46.653330672,Customer_242,South,Office Supplies,Paper,Paper Product 20,148.01,8,43.57
ORD-4058,2022-11-01 05:22:54.754950992,Customer_581,West,Furniture,Tables,Tables Product 12,114.82,2,-14.16
ORD-4059,2022-11-01 10:38:02.856571320,Customer_687,West,Furniture,Furnishings,Furnishings Product 17,592.89,9,59.49
ORD-4060,2022-11-01 15:53:10.958191640,Customer_561,East,Furniture,Chairs,Chairs Product 15,598.57,7,76.97
ORD-4061,2022-11-01 21:08:19.059811968,Customer_483,West,Office Supplies,Paper,Paper Product 34,244.12,6,2.31
ORD-4062,2022-11-02 02:23:27.161432288,Customer_108,South,Technology,Phones,Phones Product 16,815.54,8,30.6
ORD-4063,2022-11-02 07:38:35.263052616,Customer_226,North,Office Supplies,Storage,Storage Product 4,575.22,2,141.19
ORD-4064,2022-11-02 12:53:43.364672936,Customer_673,East,Furniture,Chairs,Chairs Product 8,61.85,5,7.59
ORD-4065,2022-11-02 18:08:51.466293264,Customer_631,West,Technology,Copiers,Copiers Product 34,1772.58,4,85.97
ORD-4066,2022-11-02 23:23:59.567913584,Customer_661,West,Furniture,Tables,Tables Product 46,1773.18,8,-240.84
ORD-4067,2022-11-03 04:39:07.669533912,Customer_977,West,Technology,Copiers,Copiers Product 25,426.27,1,-83.69
ORD-4068,2022-11-03 09:54:15.771154232,Customer_662,South,Office Supplies,Storage,Storage Product 15,334.12,3,-45.95
ORD-4069,2022-11-03 15:09:23.872774560,Customer_432,East,Technology,Phones,Phones Product 28,1099.11,8,305.65
ORD-4070,2022-11-03 20:24:31.974394880,Customer_805,South,Office Supplies,Binders,Binders Product 9,1265.2,5,230.32
ORD-4071,2022-11-04 01:39:40.076015208,Customer_655,East,Furniture,Chairs,Chairs Product 2,1915.51,4,543.16
ORD-4072,2022-11-04 06:54:48.177635536,Customer_419,North,Technology,Machines,Machines Product 17,760.92,6,-138.6
ORD-4073,2022-11-04 12:09:56.279255856,Customer_988,South,Furniture,Tables,Tables Product 10,1240.22,5,173.77
ORD-4074,2022-11-04 17:25:04.380876184,Customer_455,South,Technology,Copiers,Copiers Product 9,1757.58,3,-312.59
ORD-4075,2022-11-04 22:40:12.482496504,Customer_160,North,Office Supplies,Binders,Binders Product 31,905.41,5,172.96
ORD-4076,2022-11-05 03:55:20.584116832,Customer_523,East,Technology,Phones,Phones Product 2,253.47,4,-2.41
ORD-4077,2022-11-05 09:10:28.685737152,Customer_650,West,Technology,Accessories,Accessories Product 24,761.12,1,-115.78
ORD-4078,2022-11-05 14:25:36.787357480,Customer_969,North,Office Supplies,Storage,Storage Product 19,281.77,1,23.68
ORD-4079,2022-11-05 19:40:44.888977800,Customer_590,West,Office Supplies,Storage,Storage Product 17,43.11,7,-2.58
ORD-4080,2022-11-06 00:55:52.990598128,Customer_77,West,Office Supplies,Binders,Binders Product 43,1505.59,4,195.41
ORD-4081,2022-11-06 06:11:01.092218448,Customer_509,North,Technology,Machines,Machines Product 49,484.46,1,62.54
ORD-4082,2022-11-06 11:26:09.193838776,Customer_441,East,Furniture,Furnishings,Furnishings Product 10,13.99,6,2.13
ORD-4083,2022-11-06 16:41:17.295459096,Customer_254,West,Technology,Machines,Machines Product 28,1746.14,1,517.26
ORD-4084,2022-11-06 21:56:25.397079424,Customer_921,North,Technology,Copiers,Copiers Product 38,893.14,8,-5.94
ORD-4085,2022-11-07 03:11:33.498699744,Customer_770,South,Furniture,Chairs,Chairs Product 48,485.33,9,15.85
ORD-4086,2022-11-07 08:26:41.600320072,Customer_320,South,Office Supplies,Storage,Storage Product 28,532.95,3,107.82
ORD-4087,2022-11-07 13:41:49.701940392,Customer_803,South,Technology,Accessories,Accessories Product 1,488.67,7,43.58
ORD-4088,2022-11-07 18:56:57.803560720,Customer_263,North,Furniture,Furnishings,Furnishings Product 3,397.17,5,-72.04
ORD-4089,2022-11-08 00:12:05.905181040,Customer_597,South,Office Supplies,Art,Art Product 15,1684.04,3,373.08
ORD-4090,2022-11-08 05:27:14.006801368,Customer_658,West,Office Supplies,Binders,Binders Product 10,348.96,5,-60.81
ORD-4091,2022-11-08 10:42:22.108421688,Customer_835,South,Technology,Phones,Phones Product 21,1128.09,7,-129.27
ORD-4092,2022-11-08 15:57:30.210042016,Customer_554,South,Office Supplies,Binders,Binders Product 37,163.87,7,-24.41
ORD-4093,2022-11-08 21:12:38.311662336,Customer_374,West,Office Supplies,Binders,Binders Product 15,1899.55,9,-305.9
ORD-4094,2022-11-09 02:27:46.413282664,Customer_637,South,Furniture,Tables,Tables Product 23,1210.59,8,-226.57
ORD-4095,2022-11-09 07:42:54.514902984,Customer_167,West,Furniture,Tables,Tables Product 14,1807.27,4,-311.73
ORD-4096,2022-11-09 12:58:02.616523312,Customer_937,South,Office Supplies,Storage,Storage Product 15,801.78,5,17.01
ORD-4097,2022-11-09 18:13:10.718143632,Customer_753,West,Furniture,Chairs,Chairs Product 10,1623.24,5,-119.43
ORD-4098,2022-11-09 23:28:18.819763960,Customer_459,South,Office Supplies,Storage,Storage Product 9,1708.77,2,-233.64
ORD-4099,2022-11-10 04:43:26.921384280,Customer_999,West,Technology,Copiers,Copiers Product 44,1408.87,7,182.24
ORD-4100,2022-11-10 09:58:35.023004608,Customer_280,North,Furniture,Bookcases,Bookcases Product 39,194.97,7,-16.95
ORD-4101,2022-11-10 15:13:43.124624928,Customer_700,West,Office Supplies,Binders,Binders Product 5,42.0,9,-8.0
ORD-4102,2022-11-10 20:28:51.226245256,Customer_302,South,Office Supplies,Storage,Storage Product 25,345.43,9,3.18
ORD-4103,2022-11-11 01:43:59.327865576,Customer_531,South,Furniture,Furnishings,Furnishings Product 42,245.01,4,-10.97
ORD-4104,2022-11-11 06:59:07.429485904,Customer_580,East,Furniture,Chairs,Chairs Product 26,1453.02,5,-59.13
ORD-4105,2022-11-11 12:14:15.531106224,Customer_218,West,Technology,Phones,Phones Product 8,1118.44,7,25.32
ORD-4106,2022-11-11 17:29:23.632726552,Customer_102,North,Office Supplies,Paper,Paper Product 22,1056.64,7,142.07
ORD-4107,2022-11-11 22:44:31.734346872,Customer_554,West,Technology,Machines,Machines Product 25,513.21,8,55.55
ORD-4108,2022-11-12 03:59:39.835967200,Customer_288,West,Technology,Phones,Phones Product 48,317.67,8,85.34
ORD-4109,2022-11-12 09:14:47.937587520,Customer_167,North,Technology,Phones,Phones Product 12,421.03,2,24.78
ORD-4110,2022-11-12 14:29:56.039207848,Customer_621,West,Furniture,Chairs,Chairs Product 9,806.55,9,29.27
ORD-4111,2022-11-12 19:45:04.140828168,Customer_36,North,Technology,Accessories,Accessories Product 10,1482.88,4,-138.34
ORD-4112,2022-11-13 01:00:12.242448496,Customer_744,North,Furniture,Bookcases,Bookcases Product 48,516.49,1,91.78
ORD-4113,2022-11-13 06:15:20.344068816,Customer_741,West,Furniture,Bookcases,Bookcases Product 10,1400.24,1,-181.49
ORD-4114,2022-11-13 11:30:28.445689144,Customer_353,West,Technology,Machines,Machines Product 9,988.11,5,45.02
ORD-4115,2022-11-13 16:45:36.547309464,Customer_676,South,Technology,Machines,Machines Product 26,1772.03,7,18.89
ORD-4116,2022-11-13 22:00:44.648929792,Customer_899,South,Office Supplies,Binders,Binders Product 35,473.5,5,61.15
ORD-4117,2022-11-14 03:15:52.750550112,Customer_73,East,Technology,Copiers,Copiers Product 27,907.2,3,234.79
ORD-4118,2022-11-14 08:31:00.852170440,Customer_648,East,Office Supplies,Paper,Paper Product 31,202.36,7,55.3
ORD-4119,2022-11-14 13:46:08.953790760,Customer_353,West,Technology,Phones,Phones Product 19,676.95,1,-78.59
ORD-4120,2022-11-14 19:01:17.055411088,Customer_891,North,Technology,Machines,Machines Product 43,1018.69,1,-70.38
ORD-4121,2022-11-15 00:16:25.157031408,Customer_70,East,Technology,Copiers,Copiers Product 38,1468.15,2,302.17
ORD-4122,2022-11-15 05:31:33.258651736,Customer_425,West,Technology,Machines,Machines Product 6,404.17,1,23.9
ORD-4123,2022-11-15 10:46:41.360272056,Customer_999,East,Office Supplies,Storage,Storage Product 15,444.0,9,11.77
ORD-4124,2022-11-15 16:01:49.461892384,Customer_708,North,Office Supplies,Paper,Paper Product 29,1266.84,4,196.76
ORD-4125,2022-11-15 21:16:57.563512704,Customer_781,West,Technology,Phones,Phones Product 47,771.09,7,77.85
ORD-4126,2022-11-16 02:32:05.665133032,Customer_561,North,Technology,Copiers,Copiers Product 45,969.37,5,276.62
ORD-4127,2022-11-16 07:47:13.766753352,Customer_828,West,Office Supplies,Storage,Storage Product 5,1673.91,7,153.98
ORD-4128,2022-11-16 13:02:21.868373680,Customer_642,East,Furniture,Tables,Tables Product 14,1003.18,7,33.09
ORD-4129,2022-11-16 18:17:29.969994000,Customer_956,South,Furniture,Bookcases,Bookcases Product 2,1308.47,1,93.44
ORD-4130,2022-11-16 23:32:38.071614328,Customer_517,East,Furniture,Furnishings,Furnishings Product 23,1316.98,1,269.02
ORD-4131,2022-11-17 04:47:46.173234648,Customer_428,East,Office Supplies,Art,Art Product 44,1609.19,3,171.12
ORD-4132,2022-11-17 10:02:54.274854976,Customer_539,South,Office Supplies,Art,Art Product 46,1279.9,2,158.1
ORD-4133,2022-11-17 15:18:02.376475304,Customer_160,South,Furniture,Bookcases,Bookcases Product 19,138.97,7,39.71
ORD-4134,2022-11-17 20:33:10.478095624,Customer_149,West,Furniture,Tables,Tables Product 24,690.92,3,75.45
ORD-4135,2022-11-18 01:48:18.579715952,Customer_776,West,Technology,Accessories,Accessories Product 20,1978.74,7,-19.51
ORD-4136,2022-11-18 07:03:26.681336272,Customer_230,North,Office Supplies,Paper,Paper Product 47,401.06,9,58.42
ORD-4137,2022-11-18 12:18:34.782956600,Customer_712,North,Office Supplies,Paper,Paper Product 27,1177.59,1,152.77
ORD-4138,2022-11-18 17:33:42.884576920,Customer_562,East,Furniture,Furnishings,Furnishings Product 24,1687.45,3,-325.81
ORD-4139,2022-11-18 22:48:50.986197248,Customer_67,South,Furniture,Bookcases,Bookcases Product 17,1177.25,6,39.63
ORD-4140,2022-11-19 04:03:59.087817568,Customer_812,North,Office Supplies,Storage,Storage Product 25,750.82,9,128.73
ORD-4141,2022-11-19 09:19:07.189437896,Customer_381,East,Technology,Phones,Phones Product 46,169.65,5,8.4
ORD-4142,2022-11-19 14:34:15.291058216,Customer_58,South,Furniture,Tables,Tables Product 31,729.71,3,138.51
ORD-4143,2022-11-19 19:49:23.392678544,Customer_259,West,Office Supplies,Paper,Paper Product 28,372.31,8,9.47
ORD-4144,2022-11-20 01:04:31.494298864,Customer_342,East,Office Supplies,Storage,Storage Product 28,1922.12,5,560.61
ORD-4145,2022-11-20 06:19:39.595919192,Customer_838,West,Technology,Phones,Phones Product 22,1432.91,6,-76.74
ORD-4146,2022-11-20 11:34:47.697539512,Customer_130,North,Technology,Machines,Machines Product 5,1501.27,2,-231.1
ORD-4147,2022-11-20 16:49:55.799159840,Customer_727,North,Furniture,Furnishings,Furnishings Product 44,877.58,4,13.17
ORD-4148,2022-11-20 22:05:03.900780160,Customer_172,South,Furniture,Furnishings,Furnishings Product 42,228.83,1,16.21
ORD-4149,2022-11-21 03:20:12.002400488,Customer_770,East,Furniture,Furnishings,Furnishings Product 8,540.77,4,-13.76
ORD-4150,2022-11-21 08:35:20.104020808,Customer_614,West,Office Supplies,Paper,Paper Product 38,526.83,1,-41.55
ORD-4151,2022-11-21 13:50:28.205641136,Customer_209,South,Furniture,Furnishings,Furnishings Product 28,978.69,4,133.13
ORD-4152,2022-11-21 19:05:36.307261456,Customer_803,North,Office Supplies,Storage,Storage Product 47,927.35,2,-10.61
ORD-4153,2022-11-22 00:20:44.408881784,Customer_354,North,Furniture,Bookcases,Bookcases Product 12,872.48,6,100.93
ORD-4154,2022-11-22 05:35:52.510502104,Customer_471,East,Technology,Machines,Machines Product 25,997.0,6,188.97
ORD-4155,2022-11-22 10:51:00.612122432,Customer_798,West,Technology,Phones,Phones Product 38,1974.18,8,356.34
ORD-4156,2022-11-22 16:06:08.713742752,Customer_116,East,Office Supplies,Storage,Storage Product 44,603.72,9,-7.45
ORD-4157,2022-11-22 21:21:16.815363080,Customer_264,West,Technology,Accessories,Accessories Product 15,1234.39,8,103.63
ORD-4158,2022-11-23 02:36:24.916983400,Customer_662,West,Office Supplies,Binders,Binders Product 44,486.62,1,12.08
ORD-4159,2022-11-23 07:51:33.018603728,Customer_812,East,Office Supplies,Storage,Storage Product 41,938.55,3,220.94
ORD-4160,2022-11-23 13:06:41.120224048,Customer_442,South,Technology,Accessories,Accessories Product 34,408.1,6,97.69
ORD-4161,2022-11-23 18:21:49.221844376,Customer_548,East,Office Supplies,Binders,Binders Product 45,1120.8,1,-31.53
ORD-4162,2022-11-23 23:36:57.323464696,Customer_453,East,Technology,Phones,Phones Product 13,537.37,8,-82.83
ORD-4163,2022-11-24 04:52:05.425085024,Customer_845,North,Furniture,Bookcases,Bookcases Product 8,83.21,6,-9.67
ORD-4164,2022-11-24 10:07:13.526705344,Customer_477,North,Furniture,Tables,Tables Product 13,1632.39,1,-26.93
ORD-4165,2022-11-24 15:22:21.628325672,Customer_287,East,Technology,Accessories,Accessories Product 36,265.23,2,21.78
ORD-4166,2022-11-24 20:37:29.729945992,Customer_303,East,Technology,Copiers,Copiers Product 6,742.4,6,95.32
ORD-4167,2022-11-25 01:52:37.831566320,Customer_311,North,Technology,Copiers,Copiers Product 38,959.58,8,-32.93
ORD-4168,2022-11-25 07:07:45.933186640,Customer_208,West,Technology,Accessories,Accessories Product 32,870.64,5,116.45
ORD-4169,2022-11-25 12:22:54.034806968,Customer_618,East,Furniture,Furnishings,Furnishings Product 21,1454.07,1,390.96
ORD-4170,2022-11-25 17:38:02.136427288,Customer_446,South,Office Supplies,Binders,Binders Product 44,1197.59,2,150.9
ORD-4171,2022-11-25 22:53:10.238047616,Customer_670,South,Office Supplies,Storage,Storage Product 44,597.79,4,-72.16
ORD-4172,2022-11-26 04:08:18.339667936,Customer_633,South,Furniture,Furnishings,Furnishings Product 49,112.89,4,10.14
ORD-4173,2022-11-26 09:23:26.441288264,Customer_55,East,Office Supplies,Storage,Storage Product 7,1537.51,7,109.08
ORD-4174,2022-11-26 14:38:34.542908584,Customer_912,West,Furniture,Bookcases,Bookcases Product 26,711.53,2,167.46
ORD-4175,2022-11-26 19:53:42.644528912,Customer_12,West,Office Supplies,Binders,Binders Product 15,1780.55,7,-44.24
ORD-4176,2022-11-27 01:08:50.746149232,Customer_657,North,Technology,Accessories,Accessories Product 49,796.16,7,9.13
ORD-4177,2022-11-27 06:23:58.847769560,Customer_400,East,Technology,Phones,Phones Product 42,1438.14,7,142.85
